Source,Target,Type,Weight
22,2720,Directed,2
22,3272,Directed,2
22,2139,Directed,3
23,3283,Directed,2
23,3284,Directed,2
23,3285,Directed,2
23,3286,Directed,2
23,3287,Directed,2
22,2487,Directed,3
22,2795,Directed,2
23,3331,Directed,2
23,3332,Directed,2
23,3333,Directed,2
23,3334,Directed,2
23,3335,Directed,2
22,3331,Directed,2
22,3332,Directed,2
22,3333,Directed,2
22,3334,Directed,2
22,3335,Directed,2
79,3363,Directed,2
23,2263,Directed,2
23,2841,Directed,2
22,2263,Directed,4
22,2841,Directed,2
23,3417,Directed,2
22,3442,Directed,2
22,3457,Directed,2
22,2719,Directed,2
22,3497,Directed,2
22,3498,Directed,2
22,3499,Directed,2
22,3511,Directed,2
22,2217,Directed,2
79,2217,Directed,3
22,3593,Directed,2
79,3601,Directed,2
79,3602,Directed,2
79,3603,Directed,2
79,3604,Directed,2
22,3630,Directed,2
22,3631,Directed,2
22,3632,Directed,2
23,3646,Directed,2
79,2658,Directed,2
22,3667,Directed,2
22,3668,Directed,2
23,3667,Directed,2
23,3668,Directed,2
79,2440,Directed,2
23,3103,Directed,2
23,3704,Directed,2
23,3705,Directed,2
22,3717,Directed,2
22,3718,Directed,2
23,3717,Directed,2
23,3718,Directed,2
22,3747,Directed,2
22,2308,Directed,2
23,3747,Directed,2
23,2308,Directed,2
22,3847,Directed,2
22,2138,Directed,2
22,3887,Directed,2
22,3888,Directed,2
23,3889,Directed,2
22,3889,Directed,2
79,3080,Directed,2
79,2359,Directed,2
22,3961,Directed,2
22,3962,Directed,2
22,3616,Directed,2
22,3963,Directed,2
22,3964,Directed,2
22,3965,Directed,2
22,3966,Directed,2
22,3967,Directed,2
23,3961,Directed,2
23,3962,Directed,2
23,3616,Directed,2
23,3963,Directed,2
23,3964,Directed,2
23,3965,Directed,2
23,3966,Directed,2
23,3967,Directed,2
22,3611,Directed,2
22,3612,Directed,2
22,3979,Directed,2
22,3980,Directed,2
22,3988,Directed,2
22,3989,Directed,2
22,3990,Directed,2
23,3988,Directed,2
23,3989,Directed,2
23,3990,Directed,2
22,3942,Directed,2
79,4091,Directed,2
23,4093,Directed,2
23,4094,Directed,2
23,4095,Directed,2
22,4093,Directed,2
22,4094,Directed,2
22,4095,Directed,2
22,4151,Directed,3
79,4152,Directed,2
79,4153,Directed,2
23,4203,Directed,2
23,4204,Directed,2
22,4203,Directed,3
22,4204,Directed,2
22,4017,Directed,2
22,4224,Directed,2
22,4225,Directed,2
22,4226,Directed,2
22,2537,Directed,3
22,4232,Directed,2
22,2550,Directed,2
22,4233,Directed,2
22,4234,Directed,2
23,2550,Directed,2
23,4233,Directed,2
23,4234,Directed,2
79,4248,Directed,2
23,4306,Directed,2
22,4306,Directed,2
22,4378,Directed,2
22,4379,Directed,2
22,4380,Directed,3
23,4405,Directed,2
23,4406,Directed,2
22,2749,Directed,2
22,4436,Directed,2
22,4437,Directed,2
23,2200,Directed,2
22,4447,Directed,2
22,4448,Directed,2
79,4521,Directed,2
79,2423,Directed,2
22,4550,Directed,2
22,4551,Directed,2
23,4550,Directed,2
23,4551,Directed,2
79,4157,Directed,5
22,4631,Directed,2
23,4631,Directed,2
23,4679,Directed,2
23,4680,Directed,2
23,4681,Directed,2
23,4682,Directed,2
22,4679,Directed,2
22,4680,Directed,2
22,4681,Directed,2
22,4682,Directed,2
22,4705,Directed,2
79,4822,Directed,2
79,4823,Directed,2
22,4841,Directed,2
22,4842,Directed,2
22,4063,Directed,2
22,4843,Directed,2
22,3058,Directed,2
22,4869,Directed,2
23,4870,Directed,2
22,4911,Directed,2
23,4911,Directed,2
79,2224,Directed,2
79,4945,Directed,3
79,4946,Directed,3
79,4947,Directed,3
79,4963,Directed,2
79,4964,Directed,2
79,2416,Directed,2
79,2463,Directed,2
79,4983,Directed,2
79,4984,Directed,2
79,3497,Directed,2
22,5015,Directed,2
22,5016,Directed,2
22,5017,Directed,2
22,5018,Directed,2
79,5019,Directed,3
79,5032,Directed,2
79,2193,Directed,2
23,2217,Directed,2
79,5121,Directed,2
79,5122,Directed,2
79,2819,Directed,2
23,5142,Directed,2
79,5156,Directed,2
79,5180,Directed,2
79,2548,Directed,2
22,5194,Directed,2
22,5195,Directed,2
22,5211,Directed,2
22,5220,Directed,2
79,5232,Directed,2
79,4280,Directed,2
79,2377,Directed,2
