Source,Target,Type,Weight
2,1514,Directed,2
2,1515,Directed,2
2,1516,Directed,2
2,1517,Directed,2
2,1518,Directed,2
9,1512,Directed,2
9,1513,Directed,2
9,1514,Directed,2
9,1515,Directed,2
9,1516,Directed,2
9,1517,Directed,2
9,1518,Directed,2
2,1526,Directed,2
2,1527,Directed,2
2,1528,Directed,2
9,1526,Directed,2
9,1527,Directed,2
9,1528,Directed,2
7,1529,Directed,2
7,1530,Directed,2
9,1533,Directed,2
2,1534,Directed,2
9,1541,Directed,2
9,1542,Directed,2
7,1541,Directed,2
7,1542,Directed,2
2,1546,Directed,2
2,1547,Directed,2
2,1548,Directed,2
9,1546,Directed,2
9,1547,Directed,2
9,1548,Directed,2
9,1115,Directed,4
2,1566,Directed,3
7,1575,Directed,3
2,1577,Directed,2
9,1577,Directed,2
2,1583,Directed,2
2,1584,Directed,2
2,1585,Directed,2
2,1586,Directed,2
2,1587,Directed,3
2,1588,Directed,2
2,1589,Directed,2
2,1590,Directed,2
2,1156,Directed,2
9,1589,Directed,2
9,1590,Directed,2
9,1156,Directed,2
7,1597,Directed,2
9,1605,Directed,2
2,1606,Directed,2
2,1607,Directed,2
2,1608,Directed,2
7,1606,Directed,3
7,1607,Directed,3
7,1608,Directed,4
2,1609,Directed,2
2,1616,Directed,2
2,1617,Directed,2
9,1616,Directed,2
9,1617,Directed,2
2,1618,Directed,2
9,1618,Directed,2
7,1622,Directed,2
7,1623,Directed,2
2,1632,Directed,2
2,1633,Directed,2
2,1634,Directed,3
2,1641,Directed,2
9,1641,Directed,2
9,1642,Directed,2
9,1643,Directed,2
2,1657,Directed,2
2,1299,Directed,2
2,1658,Directed,2
9,1183,Directed,2
2,1665,Directed,2
2,1666,Directed,2
9,1667,Directed,2
9,1668,Directed,2
7,1667,Directed,2
7,1668,Directed,2
2,1678,Directed,2
2,1679,Directed,2
9,1678,Directed,2
9,1679,Directed,2
2,1683,Directed,2
2,1685,Directed,2
2,1686,Directed,2
9,1687,Directed,2
2,1687,Directed,2
7,1688,Directed,2
7,1689,Directed,2
7,1690,Directed,2
7,1609,Directed,2
7,1634,Directed,2
7,1698,Directed,2
7,1699,Directed,2
7,1700,Directed,2
2,1705,Directed,2
7,1709,Directed,2
7,1710,Directed,2
2,1711,Directed,2
2,1720,Directed,2
9,1720,Directed,2
7,1728,Directed,2
7,1729,Directed,2
7,1731,Directed,2
7,1733,Directed,2
7,1734,Directed,2
7,1736,Directed,2
2,1737,Directed,2
2,1738,Directed,2
2,1739,Directed,2
2,1740,Directed,2
9,1737,Directed,2
9,1738,Directed,2
9,1739,Directed,2
9,1740,Directed,2
7,1291,Directed,3
2,1742,Directed,2
7,1743,Directed,2
9,1750,Directed,2
2,1750,Directed,2
2,1751,Directed,2
2,1752,Directed,2
9,1380,Directed,2
9,1751,Directed,2
9,1752,Directed,2
7,1758,Directed,2
7,1759,Directed,2
7,1763,Directed,2
2,1766,Directed,2
2,1767,Directed,2
2,1774,Directed,2
2,1775,Directed,2
2,1776,Directed,2
2,1777,Directed,2
2,1778,Directed,2
7,1774,Directed,2
7,1775,Directed,2
7,1776,Directed,2
7,1777,Directed,2
7,1778,Directed,2
7,1786,Directed,2
2,1787,Directed,2
9,1788,Directed,2
2,1799,Directed,2
2,1800,Directed,2
9,1799,Directed,2
9,1800,Directed,2
7,1802,Directed,3
9,1484,Directed,2
2,1823,Directed,2
2,1824,Directed,2
2,1825,Directed,2
2,1826,Directed,2
2,1827,Directed,2
9,1150,Directed,2
2,1835,Directed,2
2,1836,Directed,2
9,1835,Directed,2
9,1836,Directed,2
7,1837,Directed,2
9,1843,Directed,2
7,1852,Directed,2
2,1853,Directed,2
2,1854,Directed,2
2,1855,Directed,2
2,1860,Directed,2
2,1862,Directed,2
2,1863,Directed,2
2,1864,Directed,2
7,1862,Directed,2
7,1863,Directed,2
7,1864,Directed,2
9,1862,Directed,2
9,1863,Directed,2
9,1864,Directed,2
9,1865,Directed,2
