Source,Target,Type,Weight
25,1768,Directed,2
115,1771,Directed,2
115,506,Directed,2
115,1772,Directed,2
277,1776,Directed,2
277,634,Directed,2
38,1841,Directed,2
38,1842,Directed,2
38,1843,Directed,2
330,1844,Directed,2
330,1845,Directed,2
330,1846,Directed,2
25,1881,Directed,2
25,264,Directed,2
1073,1895,Directed,2
1073,1896,Directed,2
1073,1897,Directed,2
1073,227,Directed,2
330,1908,Directed,2
330,1909,Directed,2
38,1925,Directed,2
38,843,Directed,2
38,1926,Directed,2
38,1927,Directed,2
38,1939,Directed,2
38,1940,Directed,2
38,1949,Directed,2
38,672,Directed,2
38,1215,Directed,2
38,1950,Directed,2
1073,1953,Directed,2
1073,1134,Directed,2
722,1967,Directed,2
722,1968,Directed,2
38,1990,Directed,3
38,1991,Directed,3
38,1992,Directed,3
38,1993,Directed,3
38,1994,Directed,3
38,1995,Directed,3
38,1999,Directed,2
38,2000,Directed,2
38,2001,Directed,2
38,2002,Directed,2
38,2003,Directed,2
38,2064,Directed,2
38,2065,Directed,2
38,2066,Directed,2
38,2079,Directed,3
38,2080,Directed,3
38,2081,Directed,3
38,2082,Directed,3
38,2083,Directed,3
722,2088,Directed,2
38,1974,Directed,2
38,2101,Directed,2
38,2102,Directed,2
