Source,Target,Type,Weight
185,1150,Directed,2
185,690,Directed,2
185,1151,Directed,2
185,1152,Directed,2
7,745,Directed,2
7,1148,Directed,2
7,1149,Directed,2
7,1150,Directed,2
7,690,Directed,2
7,1151,Directed,2
7,1152,Directed,2
21,1153,Directed,2
21,690,Directed,4
185,1169,Directed,4
185,1170,Directed,4
185,1171,Directed,4
185,1172,Directed,4
185,1173,Directed,4
245,1169,Directed,2
245,1170,Directed,2
245,1171,Directed,2
245,1172,Directed,2
245,1173,Directed,2
245,920,Directed,3
0,1086,Directed,2
245,1174,Directed,2
0,1176,Directed,2
7,1176,Directed,2
185,1204,Directed,2
0,1214,Directed,2
0,1215,Directed,2
0,1216,Directed,2
185,1214,Directed,2
185,1215,Directed,2
185,1216,Directed,2
13,1219,Directed,2
13,891,Directed,2
13,1220,Directed,2
0,1219,Directed,2
0,891,Directed,2
0,1220,Directed,2
104,1225,Directed,2
104,1226,Directed,3
104,1227,Directed,2
104,1228,Directed,2
104,1229,Directed,2
185,1240,Directed,2
185,1244,Directed,5
185,1249,Directed,2
185,1254,Directed,2
21,1255,Directed,2
21,1256,Directed,2
21,1257,Directed,2
185,1258,Directed,2
185,1231,Directed,2
185,1259,Directed,2
104,1260,Directed,2
104,1261,Directed,2
13,1268,Directed,2
58,849,Directed,2
58,1283,Directed,2
58,1284,Directed,2
58,1205,Directed,2
185,1290,Directed,2
185,1291,Directed,2
185,1292,Directed,2
104,1314,Directed,2
311,1316,Directed,2
311,1317,Directed,7
311,1318,Directed,2
311,1320,Directed,2
311,1321,Directed,2
245,1324,Directed,2
245,1325,Directed,2
185,1332,Directed,2
185,1333,Directed,2
13,1332,Directed,2
13,1333,Directed,2
58,1244,Directed,2
0,1244,Directed,2
0,1355,Directed,2
0,1360,Directed,2
0,1376,Directed,2
0,731,Directed,3
0,1377,Directed,2
0,1379,Directed,2
185,1381,Directed,2
185,1382,Directed,2
185,1383,Directed,2
185,1384,Directed,2
185,1385,Directed,2
189,1272,Directed,2
189,1386,Directed,2
189,662,Directed,2
311,623,Directed,3
311,1394,Directed,2
311,1300,Directed,2
311,1395,Directed,2
311,906,Directed,2
311,1396,Directed,2
185,623,Directed,2
185,1394,Directed,2
185,1300,Directed,2
185,1395,Directed,2
185,1396,Directed,2
189,1397,Directed,2
21,1397,Directed,2
0,1397,Directed,2
311,1398,Directed,2
311,1399,Directed,3
311,1400,Directed,3
13,1427,Directed,2
0,1432,Directed,3
0,1433,Directed,2
0,1449,Directed,2
0,1450,Directed,2
185,1463,Directed,2
185,1464,Directed,2
185,1465,Directed,2
13,1470,Directed,2
104,1107,Directed,2
13,725,Directed,2
13,1351,Directed,2
21,1474,Directed,2
21,1475,Directed,2
13,1478,Directed,2
13,1479,Directed,2
58,1488,Directed,2
58,1489,Directed,2
58,606,Directed,2
58,1490,Directed,2
58,825,Directed,2
58,1491,Directed,2
58,1002,Directed,2
58,914,Directed,2
189,1500,Directed,2
189,1501,Directed,2
7,1500,Directed,2
7,1501,Directed,2
21,1502,Directed,2
58,1519,Directed,2
21,1519,Directed,2
0,1525,Directed,3
185,1536,Directed,3
185,1537,Directed,3
185,1538,Directed,3
185,1539,Directed,3
104,1073,Directed,2
104,1399,Directed,2
104,1400,Directed,2
0,1544,Directed,2
0,1545,Directed,2
185,1549,Directed,2
21,1549,Directed,2
21,1563,Directed,2
21,1564,Directed,2
21,1565,Directed,2
21,1566,Directed,2
21,1399,Directed,2
21,1567,Directed,2
0,1572,Directed,2
0,1573,Directed,2
21,1574,Directed,2
21,792,Directed,2
0,1575,Directed,2
13,1595,Directed,2
311,1596,Directed,2
0,1611,Directed,2
0,1612,Directed,2
13,1613,Directed,3
13,1614,Directed,3
58,1615,Directed,2
58,1616,Directed,2
13,1619,Directed,2
13,1620,Directed,2
21,1627,Directed,2
21,606,Directed,2
21,825,Directed,2
21,891,Directed,2
7,1627,Directed,2
7,825,Directed,3
7,891,Directed,2
7,718,Directed,2
0,1641,Directed,2
13,1645,Directed,3
58,1648,Directed,2
58,1649,Directed,2
7,770,Directed,2
21,1659,Directed,2
21,1660,Directed,2
21,1032,Directed,3
21,1661,Directed,2
21,1662,Directed,2
21,1663,Directed,2
58,1666,Directed,2
58,1667,Directed,2
58,1668,Directed,2
185,1666,Directed,2
185,1667,Directed,2
185,1668,Directed,2
245,1670,Directed,2
245,943,Directed,2
104,1672,Directed,2
58,1672,Directed,2
0,1678,Directed,2
0,921,Directed,2
21,1693,Directed,2
21,1694,Directed,2
21,1695,Directed,2
21,1001,Directed,2
21,1696,Directed,2
104,1697,Directed,2
104,891,Directed,2
21,1698,Directed,2
21,943,Directed,2
21,623,Directed,2
21,1272,Directed,2
311,1698,Directed,2
311,943,Directed,2
311,1272,Directed,2
189,1210,Directed,2
