edge_id,from_id,to_id,nums
2978,940,668,2
2979,945,670,2
2980,945,671,2
2981,945,672,2
2982,945,70,2
2983,948,673,2
2984,948,674,2
2985,949,675,3
2986,951,675,2
2987,954,676,2
2988,954,677,2
2989,955,676,2
2990,955,677,2
2991,35,678,2
2992,35,679,2
2993,35,690,2
2994,966,691,2
2995,966,685,2
2996,966,692,2
2997,966,693,2
2998,966,694,2
2999,966,695,2
3000,124,696,2
3001,977,696,2
3002,978,697,2
3003,978,698,2
3004,978,699,2
3005,981,697,2
3006,981,698,2
3007,981,699,2
3008,990,705,2
3009,990,706,2
3010,994,708,2
3011,994,709,2
3012,995,708,2
3013,995,709,2
3014,1004,715,2
3015,1004,716,2
3016,1014,723,2
3017,558,724,2
3018,1015,724,2
3019,1024,731,2
3020,1024,732,2
3021,1024,71,2
3022,1024,733,2
3023,1024,734,2
3024,1040,744,2
3025,1040,745,2
3026,1041,744,2
3027,1041,745,2
3028,1055,754,2
3029,460,763,2
3030,1066,763,2
3031,1080,776,2
3032,35,783,2
3033,35,784,2
3034,1091,783,2
3035,1091,784,2
3036,1110,798,2
3037,1110,799,2
3038,1110,800,2
3039,1110,801,2
3040,1110,802,2
3041,1117,807,2
3042,1119,807,2
3043,35,810,2
3044,35,811,2
3045,35,568,2
3046,1124,307,2
3047,1124,812,2
3048,1124,813,2
3049,1125,307,2
3050,1125,812,2
3051,1125,813,2
3052,1130,816,2
3053,1131,816,2
3054,1132,816,2
3055,1137,817,2
3056,1137,818,2
3057,1137,819,2
3058,1137,820,2
3059,1142,823,2
3060,1142,824,2
3061,1142,825,2
3062,1145,823,2
3063,1145,824,2
3064,1145,825,2
3065,643,826,2
3066,1148,5,2
3067,1149,827,2
3068,35,827,2
3069,1150,827,2
3070,1152,827,2
3071,1156,828,2
3072,1156,829,2
3073,1156,830,2
3074,1164,837,2
3075,1164,838,2
3076,1164,839,2
3077,1164,840,2
3078,1164,841,2
3079,1164,842,2
3080,1175,846,2
3081,1178,847,2
3082,1183,848,2
3083,1183,55,2
3084,1183,849,2
3085,1183,850,2
3086,1184,851,2
3087,1184,852,2
3088,1187,851,2
3089,1187,852,2
3090,1203,866,2
3091,1203,867,2
3092,1205,866,2
3093,1205,867,2
3094,1211,314,2
3095,1212,314,2
3096,1220,878,2
3097,1229,645,2
3098,1229,885,2
3099,1229,639,2
3100,1230,645,2
3101,1230,885,2
3102,1230,639,2
3103,1237,887,2
3104,1237,888,2
3105,1237,889,2
3106,1237,890,2
3107,1251,79,2
3108,1251,901,2
3109,1251,902,2
3110,1253,79,2
3111,1253,901,2
3112,1253,902,2
3113,465,905,2
3114,465,907,2
3115,1258,908,2
3116,1259,908,2
3117,1260,908,2
3118,304,908,2
3119,1261,908,2
3120,35,908,2
3121,1263,909,2
3122,1263,910,2
3123,1280,924,2
3124,1280,925,2
3125,1280,926,2
3126,1280,927,2
3127,1282,924,2
3128,1282,925,2
3129,1282,926,2
3130,1282,927,2
3131,1292,930,2
3132,1292,931,2
3133,558,941,2
3134,1328,954,2
3135,1328,5,2
3136,1328,955,2
3137,1328,956,2
3138,1328,957,2
3139,1328,958,2
3140,1328,959,2
3141,1328,79,2
3142,1328,960,2
3143,1328,961,2
3144,1328,962,2
3145,1328,963,2
3146,1329,964,2
3147,1331,965,2
3148,1331,966,2
3149,1333,965,2
3150,1333,966,2
3151,1334,965,2
3152,1334,966,2
3153,1336,965,2
3154,1336,966,2
3155,1345,972,2
3156,1346,972,2
3157,1347,972,2
3158,1348,972,2
3159,1351,975,2
3160,1351,976,2
3161,896,975,2
3162,896,976,2
3163,1354,975,2
3164,1354,976,2
3165,1358,980,2
3166,1359,980,2
3167,1367,987,2
3168,1367,314,2
3169,1369,987,2
3170,1369,314,2
3171,1370,987,2
3172,1370,314,2
3173,1372,988,2
3174,1372,176,2
3175,1373,988,2
3176,1373,176,2
3177,1383,996,2
3178,1384,996,2
3179,1385,996,2
3180,1394,998,2
3181,1394,999,2
3182,1403,938,2
3183,1404,938,2
3184,1406,1001,2
3185,1407,1001,2
3186,1408,1001,2
3187,1409,1001,2
3188,1410,1001,2
3189,1417,1004,2
3190,1417,1005,2
3191,1417,1006,2
3192,1417,1007,2
3193,1417,910,2
3194,1420,1004,2
3195,1420,1005,2
3196,1420,1006,2
3197,1420,1007,2
3198,1420,910,2
3199,1422,1008,2
3200,940,1008,2
3201,1424,1009,2
3202,767,5,2
3203,767,1011,2
3204,767,1012,2
3205,767,1013,2
3206,767,801,2
3207,1433,1014,2
3208,1433,1015,2
3209,767,1016,2
3210,767,1017,2
3211,767,1018,2
3212,767,976,2
3213,767,1019,2
3214,767,1020,2
3215,1444,1021,2
3216,1444,801,2
3217,1444,1022,2
3218,1446,1024,2
3219,1452,1028,2
3220,1452,1029,2
3221,1452,1030,2
3222,478,1028,2
3223,478,1029,2
3224,478,1030,2
3225,304,1033,2
3226,304,1034,2
3227,1458,1033,2
3228,1458,1034,2
3229,1459,1033,2
3230,1459,1034,2
3231,1460,1033,2
3232,1460,1034,2
3233,1461,1033,2
3234,1461,1034,2
3235,1463,161,2
3236,1464,161,2
3237,1465,23,2
3238,1465,1035,2
3239,1467,5,2
3240,1467,1036,2
3241,1467,244,2
3242,1467,1037,2
3243,1474,1040,2
3244,1474,1041,2
3245,1476,1042,2
3246,1477,1042,2
3247,1483,5,2
3248,1483,1047,2
3249,1490,432,2
3250,1491,432,2
3251,899,432,2
3252,1492,432,2
3253,1259,1060,2
3254,1259,1061,2
3255,1501,1062,2
3256,1501,1063,2
3257,1505,1064,2
3258,1505,1065,2
3259,589,1067,2
3260,589,1068,2
3261,589,1069,2
3262,589,1070,2
3263,1511,1067,2
3264,1511,1068,2
3265,1511,1069,2
3266,1511,1070,2
3267,1512,1067,2
3268,1512,1068,2
3269,1512,1069,2
3270,1512,1070,2
3271,588,1067,2
3272,588,1068,2
3273,588,1069,2
3274,588,1070,2
3275,1513,1067,2
3276,1513,1068,2
3277,1513,1069,2
3278,1513,1070,2
3279,1514,1067,2
3280,1514,1068,2
3281,1514,1069,2
3282,1514,1070,2
3283,1515,1071,2
3284,1516,1071,2
3285,35,244,2
3286,35,1072,2
3287,1444,244,2
3288,1444,1072,2
3289,1519,1073,2
3290,1520,1073,2
3291,1548,1099,2
3292,1568,1114,2
3293,1569,1115,2
3294,1569,1116,2
3295,1572,1117,2
3296,577,1117,2
3297,361,1117,2
3298,1577,1118,2
3299,1577,1119,2
3300,1577,1120,2
3301,1577,1121,2
3302,925,1123,2
3303,925,1124,2
3304,925,1125,2
3305,1581,1123,2
3306,1581,1124,2
3307,1581,1125,2
3308,1584,1123,2
3309,1584,1124,2
3310,1584,1125,2
3311,1594,1130,2
3312,1594,1131,2
3313,1594,1132,2
3314,1594,1133,2
3315,1600,1134,2
3316,1600,1135,2
3317,1603,1136,2
3318,1603,1137,2
3319,1603,1138,2
3320,1603,1139,2
3321,1604,1136,2
3322,1604,1137,2
3323,1604,1138,2
3324,1604,1139,2
3325,1605,1136,2
3326,1605,1137,2
3327,1605,1138,2
3328,1605,1139,2
3329,1611,1141,2
3330,1611,1142,2
3331,1611,1143,2
3332,1611,1144,2
3333,1611,1145,2
3334,1615,43,2
3335,1617,1038,2
3336,1617,1147,2
3337,1620,1148,2
3338,1637,1160,2
3339,1637,1161,2
3340,1645,1169,2
3341,1647,1169,2
3342,1648,1169,2
3343,1650,1170,2
3344,1650,1171,2
3345,1650,1172,2
3346,1653,1170,2
3347,1653,1171,2
3348,1653,1172,2
3349,1654,1173,2
3350,1654,983,2
3351,1654,1174,2
3352,1657,1175,2
3353,1657,1176,2
3354,1660,1175,2
3355,1660,1176,2
3356,1670,1184,2
3357,1672,1185,2
3358,1673,1185,2
3359,1674,1185,2
3360,660,1185,2
3361,218,1185,2
3362,1676,1186,2
3363,1691,1197,2
3364,1692,1197,2
3365,1699,1201,2
3366,1699,1202,2
3367,1699,1203,2
3368,1212,1205,2
3369,1702,1206,2
3370,1703,1206,2
3371,1708,31,2
3372,1708,1207,2
3373,1708,1208,2
3374,1708,374,2
3375,1717,1212,2
3376,1717,1213,2
3377,1718,1214,2
3378,1719,1214,2
3379,1720,1214,2
3380,1721,1214,2
3381,1723,1214,2
3382,1724,1214,2
3383,1725,1214,2
3384,1726,1214,2
3385,1727,1215,2
3386,1733,1216,2
3387,1733,1217,2
3388,1733,1218,2
3389,1734,1216,2
3390,1734,1217,2
3391,1734,1218,2
3392,1208,1223,2
3393,1208,1224,2
3394,237,1226,2
3395,237,1227,2
3396,237,1228,2
3397,237,1229,2
3398,237,1230,2
3399,1748,1226,2
3400,1748,1227,2
3401,1748,1228,2
3402,1748,1229,2
3403,1748,1230,2
3404,425,1237,2
3405,425,79,2
3406,425,1238,2
3407,425,1239,2
3408,425,1240,2
3409,425,1241,2
3410,1760,1237,2
3411,1760,79,2
3412,1760,1238,2
3413,1760,1239,2
3414,1760,1240,2
3415,1760,1241,2
3416,1774,1251,2
3417,1351,1252,2
3418,1351,106,2
3419,1351,1253,2
3420,1351,1254,2
3421,1782,1255,2
3422,460,1255,2
3423,1784,1255,2
3424,245,1271,2
3425,245,13,2
3426,245,1272,2
3427,245,1273,2
3428,245,1274,2
3429,1805,1275,2
3430,1806,1275,2
3431,1812,43,2
3432,1818,1284,2
3433,1820,1285,2
3434,1820,1286,2
3435,1823,1287,2
3436,1823,1288,2
3437,1611,1287,2
3438,1611,1288,2
3439,1828,1292,2
3440,1828,1293,2
3441,1828,1294,2
3442,1831,1292,2
3443,1831,1293,2
3444,1831,1294,2
3445,1835,1297,2
3446,1836,1297,2
3447,1838,1298,2
3448,1838,1299,2
3449,1867,56,2
3450,1867,1325,2
3451,1867,1326,2
3452,1876,1333,2
3453,1876,1334,2
3454,1878,1333,2
3455,1878,1334,2
3456,1879,1333,2
3457,1879,1334,2
3458,1892,1344,2
3459,1894,1344,2
3460,1895,1344,2
3461,1896,1345,2
3462,1896,55,2
3463,1897,1345,2
3464,1897,55,2
3465,588,1234,2
3466,588,1358,2
3467,1911,1234,2
3468,1911,1358,2
3469,1913,1359,2
3470,1915,1359,2
3471,1916,1359,2
3472,1918,1360,2
3473,1919,1360,2
3474,1920,1360,2
3475,1923,1362,2
3476,1923,1363,2
3477,1934,1372,2
3478,588,1373,2
3479,1941,1374,2
3480,1941,1375,2
3481,1941,1376,2
3482,1941,1377,2
3483,1941,1378,2
3484,1941,1379,2
3485,1941,1380,2
3486,1941,1381,2
3487,1951,1382,2
3488,1951,1383,2
3489,1951,1384,2
3490,1951,1385,2
3491,1955,1386,2
3492,1955,1387,2
3493,1955,1388,2
3494,1955,1389,2
3495,1444,1386,2
3496,1444,1387,2
3497,1444,1388,2
3498,1444,1389,2
3499,995,1393,2
3500,1971,1402,2
3501,237,970,3
3502,1974,1403,2
3503,1974,1404,2
3504,2003,1428,2
3505,2004,1428,2
3506,1572,85,2
3507,1572,1429,2
3508,1572,1430,2
3509,2010,1433,2
3510,35,1434,2
3511,35,1435,2
3512,2013,1434,2
3513,2013,1435,2
3514,2015,1436,2
3515,2015,1437,2
3516,2017,1438,2
3517,2017,1439,2
3518,2017,1440,2
3519,2021,1441,2
3520,2023,1441,2
3521,2028,1444,2
3522,2028,896,2
3523,2028,1445,2
3524,2028,1446,2
3525,2028,1447,2
3526,2034,1450,2
3527,2034,79,2
3528,588,1452,2
3529,588,1453,2
3530,588,1454,2
3531,588,1455,2
3532,588,1456,2
3533,2040,1452,2
3534,2040,1453,2
3535,2040,1454,2
3536,2040,1455,2
3537,2040,1456,2
3538,948,5,2
3539,948,1183,2
3540,948,1457,2
3541,948,1458,2
3542,948,1459,2
3543,2047,1460,2
3544,2049,1460,2
3545,2050,1461,2
3546,2052,1462,2
3547,2052,79,2
3548,2061,43,2
3549,2064,1469,2
3550,2064,21,2
3551,2064,1470,2
3552,2064,1471,2
3553,663,1475,2
3554,2072,1478,2
3555,2072,1479,2
3556,1391,1478,2
3557,1391,1479,2
3558,2074,1478,2
3559,2074,1479,2
3560,2076,1478,2
3561,2076,1479,2
3562,2081,1480,2
3563,1212,1482,2
3564,1212,31,3
3565,2050,1482,2
3566,2050,31,3
3567,591,1482,2
3568,591,31,3
3569,588,1482,2
3570,588,31,3
3571,218,1482,2
3572,218,31,3
3573,2084,1482,2
3574,2084,31,3
3575,588,1484,2
3576,2086,1484,2
3577,2088,1485,2
3578,2088,1486,2
3579,2091,1487,3
3580,2091,56,3
3581,2091,1488,3
3582,2092,1487,2
3583,2092,56,2
3584,2092,1488,2
3585,133,1487,3
3586,133,1488,3
3587,2094,1487,2
3588,2094,56,2
3589,2094,1488,2
3590,598,1490,2
3591,598,1491,2
3592,598,1492,2
3593,598,1494,2
3594,598,56,2
3595,598,1495,2
3596,598,1496,2
3597,2102,1497,2
3598,2102,31,2
3599,2102,1498,2
3600,2102,1499,2
3601,2108,425,2
3602,2108,1500,2
3603,2108,476,2
3604,304,1501,2
3605,2109,1501,2
3606,1150,1501,2
3607,1760,1501,2
3608,2112,1502,2
3609,2112,1503,2
3610,2113,1502,2
3611,2113,1503,2
3612,2116,26,2
3613,2120,1504,2
3614,2120,1505,2
3615,2120,1506,2
3616,2120,1507,2
3617,35,1508,2
3618,591,1510,2
3619,591,1511,2
3620,591,1512,2
3621,2128,1513,2
3622,2128,1514,2
3623,2132,1515,2
3624,2132,1405,2
3625,2132,1516,2
3626,2133,1515,2
3627,2133,1405,2
3628,2133,1516,2
3629,2135,1515,2
3630,2135,1405,2
3631,2135,1516,2
3632,588,1515,2
3633,588,1405,2
3634,588,1516,2
3635,2136,1515,2
3636,2136,1405,2
3637,2136,1516,2
3638,2137,1517,2
3639,2139,1517,2
3640,2142,1518,2
3641,2142,1519,2
3642,2142,1520,2
3643,35,1523,2
3644,35,1524,2
3645,35,1525,2
3646,2149,1523,2
3647,2149,1524,2
3648,2149,1525,2
3649,304,1543,2
3650,304,1332,2
3651,2173,1543,2
3652,2173,1332,2
3653,2175,1544,2
3654,2186,1555,2
3655,2186,1556,2
3656,35,1555,2
3657,35,1556,2
3658,1648,1562,2
3659,1648,685,2
3660,2195,716,2
3661,2195,1563,2
3662,2206,823,2
3663,2206,1572,2
3664,2209,1575,2
3665,2209,1576,2
3666,2209,1577,2
3667,2210,1575,2
3668,2210,1576,2
3669,2210,1577,2
3670,2215,1578,2
3671,2215,1579,2
3672,1568,1586,2
3673,2235,1589,2
3674,2235,1590,2
3675,2236,1589,2
3676,2236,1590,2
3677,2195,1216,2
3678,2195,1598,2
3679,2246,1216,2
3680,2246,1598,2
3681,2249,1599,2
3682,2251,1600,2
3683,2251,1601,2
3684,2255,1602,2
3685,2255,1603,2
3686,2255,1604,2
3687,2255,569,2
3688,2255,55,2
3689,2263,1610,2
3690,2263,5,2
3691,2263,1611,2
3692,2263,495,2
3693,2263,1612,2
3694,2276,1621,2
3695,2276,335,2
3696,2282,5,2
3697,2282,1624,2
3698,2282,10,2
3699,2282,79,2
3700,2282,1625,2
3701,2282,1626,2
3702,2282,1627,2
3703,2285,5,2
3704,2285,1624,2
3705,2285,10,2
3706,2285,79,2
3707,2285,1625,2
3708,2285,1626,2
3709,2285,1627,2
3710,558,1628,2
3711,2300,1636,2
3712,402,1636,2
3713,35,1637,2
3714,2128,1645,2
3715,2312,1645,2
3716,1674,1645,2
3717,2322,1653,2
3718,2322,1654,2
3719,2050,1655,2
3720,14,1667,2
3721,14,1668,2
3722,2341,1667,2
3723,2341,1668,2
3724,2344,476,3
3725,2344,1669,3
3726,2344,1670,3
3727,2344,338,5
3728,2344,1671,3
3729,2344,1672,3
3730,2344,1673,3
3731,1820,476,2
3732,1820,1669,2
3733,1820,1670,2
3734,1820,338,3
3735,1820,1671,2
3736,1820,1672,2
3737,1820,1673,2
3738,2346,476,2
3739,2346,1669,2
3740,2346,1670,2
3741,2346,338,3
3742,2346,1671,2
3743,2346,1672,2
3744,2346,1673,2
3745,1492,476,2
3746,1492,1669,2
3747,1492,1670,2
3748,1492,338,3
3749,1492,1671,2
3750,1492,1672,2
3751,1492,1673,2
3752,2350,476,2
3753,2350,1669,2
3754,2350,1670,2
3755,2350,338,3
3756,2350,1671,2
3757,2350,1672,2
3758,2350,1673,2
3759,2351,476,2
3760,2351,1669,2
3761,2351,1670,2
3762,2351,338,3
3763,2351,1671,2
3764,2351,1672,2
3765,2351,1673,2
3766,2354,5,2
3767,2354,1674,2
3768,2364,1679,2
3769,2364,1681,2
3770,1476,1679,2
3771,1476,1681,2
3772,2370,1684,3
3773,2370,1685,3
3774,35,1687,2
3775,35,1688,2
3776,35,1689,2
3777,2378,1690,2
3778,2378,896,2
3779,2378,1691,2
3780,2382,1692,2
3781,881,56,2
3782,201,56,2
3783,591,56,2
3784,2383,56,2
3785,2384,56,2
3786,2385,56,2
3787,35,1695,2
3788,2415,1716,2
3789,2417,1717,2
3790,2419,1019,2
3791,2419,1718,2
3792,2420,1019,2
3793,2420,1718,2
3794,2421,1019,2
3795,2421,1718,2
3796,2422,1019,2
3797,2422,1718,2
3798,2441,5,2
3799,2442,5,2
3800,660,1736,2
3801,2445,1738,2
3802,2453,1740,2
3803,2453,1741,2
3804,2453,1742,2
3805,2453,476,2
3806,2453,1743,2
3807,2453,1744,2
3808,2458,1745,2
3809,2458,1746,2
3810,2458,1747,2
3811,2472,5,2
3812,2472,1758,2
3813,2472,1759,2
3814,2472,749,2
3815,2472,106,2
3816,2473,5,2
3817,2473,1758,2
3818,2473,1759,2
3819,2473,749,2
3820,2473,106,2
3821,2474,432,2
3822,2474,21,2
3823,2474,1760,2
3824,2476,1761,2
3825,2479,645,2
3826,245,645,2
3827,2480,1762,2
3828,2480,1763,2
3829,2485,5,2
3830,2485,1766,2
3831,8,7,2
3832,8,8,2
3833,10,7,2
3834,10,8,2
3835,12,10,2
3836,12,11,2
3837,15,13,2
3838,24,20,2
3839,25,20,2
3840,33,26,2
3841,34,26,2
3842,37,28,2
3843,37,29,2
3844,37,30,2
3845,39,28,2
3846,39,29,2
3847,39,30,2
3848,40,28,2
3849,40,29,2
3850,40,30,2
3851,42,28,2
3852,42,29,2
3853,42,30,2
3854,45,31,2
3855,45,32,2
3856,45,33,2
3857,45,34,2
3858,45,35,2
3859,48,31,2
3860,48,32,2
3861,48,33,2
3862,48,34,2
3863,48,35,2
3864,56,39,2
3865,64,47,2
3866,64,48,2
3867,69,49,2
3868,69,50,2
3869,70,49,2
3870,70,50,2
3871,75,53,2
3872,75,54,2
3873,75,55,2
3874,75,56,2
3875,76,53,2
3876,76,54,2
3877,76,55,2
3878,76,56,2
3879,77,53,2
3880,77,54,2
3881,77,55,2
3882,77,56,2
3883,82,57,2
3884,83,57,2
3885,88,58,2
3886,88,59,2
3887,91,58,2
3888,91,59,2
3889,114,80,2
3890,114,81,2
3891,114,82,2
3892,114,83,2
3893,119,80,2
3894,119,81,2
3895,119,82,2
3896,119,83,2
3897,125,88,2
3898,131,90,2
3899,140,91,2
3900,140,92,2
3901,140,93,2
3902,140,94,2
3903,140,95,2
3904,140,96,2
3905,140,97,2
3906,140,98,2
3907,141,99,2
3908,149,103,2
3909,150,104,2
3910,150,105,2
3911,158,110,2
3912,159,110,2
3913,160,110,2
3914,179,91,2
3915,179,126,2
3916,179,44,2
3917,179,127,2
3918,179,128,2
3919,194,141,3
3920,194,142,2
3921,195,141,3
3922,195,142,2
3923,197,141,3
3924,197,142,2
3925,201,145,2
3926,213,153,2
3927,213,154,2
3928,213,155,2
3929,214,153,2
3930,214,154,2
3931,214,155,2
3932,215,156,2
3933,216,156,2
3934,218,156,2
3935,31,158,2
3936,31,159,2
3937,226,158,2
3938,226,159,2
3939,230,160,2
3940,233,162,2
3941,234,163,2
3942,234,164,2
3943,234,165,2
3944,240,168,2
3945,214,168,2
3946,257,179,2
3947,257,180,2
3948,257,181,2
3949,258,179,2
3950,258,180,2
3951,258,181,2
3952,260,44,2
3953,260,182,2
3954,261,44,2
3955,261,182,2
3956,263,44,2
3957,263,182,2
3958,265,183,2
3959,268,44,2
3960,269,44,2
3961,273,186,2
3962,273,187,2
3963,273,188,2
3964,286,199,2
3965,286,200,2
3966,286,201,2
3967,286,202,2
3968,286,203,2
3969,286,204,2
3970,293,199,2
3971,293,200,2
3972,293,201,2
3973,293,202,2
3974,293,203,2
3975,293,204,2
3976,296,205,2
3977,296,206,2
3978,298,208,2
3979,309,91,2
3980,309,213,2
3981,310,91,2
3982,310,213,2
3983,314,214,2
3984,314,215,2
3985,314,216,2
3986,323,221,2
3987,323,140,2
3988,323,222,2
3989,323,223,2
3990,323,224,2
3991,323,225,2
3992,323,226,2
3993,331,231,2
3994,332,231,2
3995,337,232,2
3996,337,233,2
3997,337,234,2
3998,337,235,2
3999,337,236,2
4000,337,237,2
4001,351,241,2
4002,351,242,2
4003,214,247,2
4004,371,254,2
4005,371,255,2
4006,371,256,2
4007,371,257,2
4008,371,258,2
4009,371,259,2
4010,371,260,2
4011,378,266,2
4012,378,267,2
4013,378,268,2
4014,380,266,2
4015,380,267,2
4016,380,268,2
4017,383,266,2
4018,383,267,2
4019,383,268,2
4020,384,270,2
4021,384,271,2
4022,385,270,2
4023,385,271,2
4024,392,272,2
4025,392,273,2
4026,393,274,2
4027,400,278,2
4028,400,279,2
4029,400,171,2
4030,401,278,2
4031,401,279,2
4032,401,171,2
4033,402,278,2
4034,402,279,2
4035,402,171,2
4036,405,90,3
4037,406,90,2
4038,407,90,2
4039,224,283,2
4040,417,91,2
4041,417,44,2
4042,418,91,2
4043,418,44,2
4044,421,288,2
4045,421,289,2
4046,432,298,2
4047,432,257,2
4048,432,299,2
4049,432,300,2
4050,433,298,2
4051,433,257,2
4052,433,299,2
4053,433,300,2
4054,438,303,2
4055,438,304,2
4056,438,305,2
4057,441,306,2
4058,441,307,2
4059,213,308,2
4060,213,309,2
4061,213,310,2
4062,213,311,2
4063,452,314,2
4064,452,315,2
4065,452,316,2
4066,458,261,2
4067,458,317,2
4068,458,318,2
4069,458,319,2
4070,458,320,2
4071,458,44,2
4072,465,326,2
4073,465,91,2
4074,465,327,2
4075,467,326,2
4076,467,91,2
4077,467,327,2
4078,469,326,2
4079,469,91,2
4080,469,327,2
4081,485,337,2
4082,485,338,2
4083,485,339,2
4084,485,340,2
4085,485,54,2
4086,485,341,2
4087,491,91,2
4088,491,343,2
4089,491,344,2
4090,494,345,2
4091,495,345,2
4092,499,347,2
4093,499,348,2
4094,500,347,2
4095,500,348,2
4096,512,356,2
4097,512,357,2
4098,518,361,2
4099,518,362,2
4100,518,363,2
4101,518,364,2
4102,521,361,2
4103,521,362,2
4104,521,363,2
4105,521,364,2
4106,526,366,2
4107,526,367,2
4108,31,369,2
4109,528,369,2
4110,540,376,2
4111,543,377,2
4112,553,384,2
4113,553,385,2
4114,554,384,2
4115,554,385,2
4116,555,384,2
4117,555,385,2
4118,557,386,2
4119,558,386,2
4120,560,386,2
4121,562,387,2
4122,565,388,2
4123,565,389,2
4124,566,29,2
4125,567,44,2
4126,570,391,2
4127,570,392,2
4128,573,393,2
4129,573,394,2
4130,583,403,2
4131,584,403,2
4132,596,412,2
4133,596,43,2
4134,596,91,2
4135,596,413,2
4136,612,428,2
4137,612,429,2
4138,612,430,2
4139,612,431,2
4140,612,432,2
4141,612,433,2
4142,612,434,2
4143,214,438,2
4144,214,439,2
4145,625,438,2
4146,625,439,2
4147,628,184,2
4148,628,440,2
4149,628,441,2
4150,629,184,2
4151,629,440,2
4152,629,441,2
4153,571,452,2
4154,571,453,2
4155,643,455,2
4156,655,44,2
4157,655,91,2
4158,656,44,2
4159,656,91,2
4160,438,460,2
4161,659,461,2
4162,673,469,2
4163,673,470,2
4164,213,471,2
4165,213,472,2
4166,213,473,2
4167,213,474,2
4168,213,475,2
4169,683,481,2
4170,683,482,2
4171,31,481,2
4172,31,482,2
4173,31,491,3
4174,696,493,2
4175,31,496,2
4176,31,497,2
4177,704,498,2
4178,705,498,2
4179,706,498,2
4180,708,498,2
4181,715,91,3
4182,715,501,3
4183,721,502,2
4184,721,503,2
4185,754,525,2
4186,754,526,2
4187,754,527,2
4188,756,525,2
4189,756,526,2
4190,756,527,2
4191,769,537,2
4192,771,537,2
4193,772,44,2
4194,777,91,2
4195,777,539,2
4196,777,540,2
4197,777,44,2
4198,777,541,2
4199,780,91,2
4200,780,539,2
4201,780,540,2
4202,780,44,2
4203,780,541,2
4204,782,469,2
4205,782,542,2
4206,788,546,2
4207,795,553,2
4208,31,554,2
4209,31,555,2
4210,31,556,2
4211,146,557,2
4212,800,557,2
4213,805,560,2
4214,805,561,2
4215,355,565,2
4216,355,566,2
4217,355,567,2
4218,355,568,2
4219,818,571,2
4220,818,572,2
4221,818,573,2
4222,830,581,2
4223,830,582,2
4224,830,583,2
4225,830,585,2
4226,830,586,2
4227,830,587,2
4228,830,588,2
4229,835,581,2
4230,835,582,2
4231,835,583,2
4232,835,585,2
4233,835,586,2
4234,835,587,2
4235,835,588,2
4236,836,581,2
4237,836,582,2
4238,836,583,2
4239,836,585,2
4240,836,586,2
4241,836,587,2
4242,836,588,2
4243,845,595,2
4244,845,596,2
4245,847,595,2
4246,847,596,2
4247,213,595,2
4248,213,596,2
4249,848,595,2
4250,848,596,2
4251,775,595,2
4252,775,596,2
4253,851,597,2
4254,851,598,2
4255,851,599,2
4256,851,600,2
4257,851,601,2
4258,852,597,2
4259,852,598,2
4260,852,599,2
4261,852,600,2
4262,852,601,2
4263,853,597,2
4264,853,598,2
4265,853,599,2
4266,853,600,2
4267,853,601,2
4268,865,609,2
4269,865,610,2
4270,866,609,2
4271,866,610,2
4272,867,609,2
4273,867,610,2
4274,870,609,2
4275,870,610,2
4276,245,620,2
4277,213,620,2
4278,302,627,2
4279,12,627,2
4280,888,628,2
4281,889,629,2
4282,889,574,2
4283,889,630,2
4284,896,327,2
4285,896,96,2
4286,31,327,2
4287,31,96,2
4288,897,327,2
4289,897,96,2
4290,901,91,2
4291,901,637,2
4292,901,638,2
4293,901,639,2
4294,269,91,3
4295,269,637,3
4296,269,638,3
4297,269,639,3
4298,31,91,2
4299,31,637,2
4300,31,638,2
4301,31,639,2
4302,774,640,2
4303,774,641,2
4304,774,44,2
4305,774,251,2
4306,911,643,2
4307,912,643,2
4308,914,643,2
4309,915,643,2
4310,33,643,2
4311,213,652,2
4312,213,653,2
4313,213,654,2
4314,933,655,2
4315,933,656,2
4316,933,657,2
4317,933,658,2
4318,933,659,2
4319,933,660,2
4320,940,665,2
4321,942,665,2
4322,213,665,2
4323,943,665,2
4324,958,675,2
4325,965,676,2
4326,965,677,2
4327,965,678,2
4328,967,676,2
4329,967,677,2
4330,967,678,2
4331,971,681,2
4332,981,688,2
4333,981,689,2
4334,981,690,2
4335,981,691,2
4336,981,692,2
4337,981,693,2
4338,985,694,2
4339,986,694,2
4340,987,694,2
4341,994,698,2
4342,994,699,2
4343,1005,708,2
4344,1005,709,2
4345,1005,710,2
4346,1005,711,2
4347,1005,712,2
4348,1015,718,2
4349,1015,719,2
4350,1015,720,2
4351,1015,721,2
4352,1015,722,2
4353,1015,723,2
4354,1018,718,2
4355,1018,719,2
4356,1018,720,2
4357,1018,721,2
4358,1018,722,2
4359,1018,723,2
4360,1022,718,2
4361,1022,719,2
4362,1022,720,2
4363,1022,721,2
4364,1022,722,2
4365,1022,723,2
4366,1029,728,2
4367,1036,91,2
4368,1036,729,2
4369,1036,730,2
4370,1036,731,2
4371,1036,732,2
4372,1037,733,2
4373,1042,734,2
4374,1042,735,2
4375,1042,736,2
4376,1043,734,2
4377,1043,735,2
4378,1043,736,2
4379,1046,40,2
4380,1046,91,2
4381,1063,752,2
4382,1063,753,2
4383,1063,754,2
4384,1065,752,2
4385,1065,753,2
4386,1065,754,2
4387,1067,752,2
4388,1067,753,2
